,0
1251,0.3424532161610341
1252,0.3481147999296057
1253,0.3285014440788496
1254,0.3335820741846558
1255,0.3347656685047331
1256,0.34462647686119263
1257,0.34360809693063876
1258,0.34732445294264
1259,0.3515468566421862
1260,0.35827216208215806
1261,0.3686436778535065
1262,0.37372912291404825
1263,0.3779106930617795
1264,0.3721716077009347
1265,0.3719870725923575
1266,0.3704097209161794
1267,0.37168709090463836
1268,0.36966498297787886
1269,0.3671259562506404
1270,0.3652257445227476
1271,0.36990716942828983
1272,0.3736179222055296
1273,0.3702788983274665
1274,0.3532039930085462
1275,0.3619259409130473
1276,0.3534912249104083
1277,0.35101785505676775
1278,0.3500308526546654
1279,0.34618124628994473
1280,0.34919244771664415
1281,0.35289085714372703
1282,0.3514348552959716
1283,0.32802342537487283
1284,0.31173187136636216
1285,0.3216162691886917
1286,0.3204261071329444
1287,0.3137944820433445
1288,0.30438157265597043
1289,0.29663984636997265
1290,0.31109240982787556
1291,0.30578544186690015
1292,0.31112558653903366
1293,0.30771555627405744
1294,0.3209597663839052
1295,0.3203092445552911
1296,0.33527913413107036
1297,0.33395259186155
1298,0.3298658830878507
1299,0.3330716701960159
1300,0.32980540221315735
1301,0.3398220642289205
1302,0.3383641903957977
1303,0.34020851607378444
1304,0.3386753605402375
1305,0.3372998812302621
1306,0.3373109973395445
1307,0.331588351404811
1308,0.3387575705542998
1309,0.34112457321004586
1310,0.3360983837775431
1311,0.34210121425067563
1312,0.3386064843699532
1313,0.33378232180006795
1314,0.33469895088981105
1315,0.32731992735683546
1316,0.3346145516480301
1317,0.341626891717018
1318,0.3458518395460497
1319,0.35145429693823216
1320,0.35189903255152544
1321,0.34660617562796925
1322,0.34764656674473304
1323,0.3435809155692766
1324,0.3406192866852462
1325,0.3435367788303576
1326,0.3520609622305466
1327,0.35009933976013463
1328,0.3505786040305645
1329,0.34807704388531846
1330,0.349907563598034
1331,0.35039861624055635
1332,0.351234796719464
1333,0.34744387565306867
1334,0.35261589200110444
1335,0.35214373373811525
1336,0.35258520771973534
1337,0.361003562549445
1338,0.36372607970870496
1339,0.36731125089699024
1340,0.3692917704478589
1341,0.3736691579905671
1342,0.37849935980113325
1343,0.37059922475293483
1344,0.3768957837264233
1345,0.3729205587852118
1346,0.3757040348167797
1347,0.3762544355425863
1348,0.37432812214898825
1349,0.38308272183318204
1350,0.38471843351682034
1351,0.3898621449663877
1352,0.39115094317597543
1353,0.388318533116913
1354,0.3821988707497219
1355,0.37852313598194787
1356,0.3705469215602857
1357,0.3727701987215797
1358,0.3765210495183857
1359,0.3735491369649315
1360,0.38014488892051457
1361,0.3777923060889101
1362,0.37904556606313067
1363,0.3760484043136274
1364,0.37537870873660695
1365,0.3783038773665466
1366,0.38194741887475403
1367,0.3816831822330078
1368,0.38631578186707394
1369,0.38712061942160836
1370,0.38466815479145655
1371,0.3806504453030328
1372,0.38863382201289487
1373,0.3908507811020956
1374,0.3910908441809098
1375,0.38834630709213713
1376,0.39936952032372597
1377,0.40241530330957387
1378,0.409733623811287
1379,0.4042737917152823
1380,0.40745933083747654
1381,0.40034224936775287
1382,0.4071076690454205
1383,0.400694388313074
1384,0.4071328659453213
1385,0.4072229474953444
1386,0.4116170078670387
1387,0.4207373893208324
1388,0.42049691085036334
1389,0.4175590951825592
1390,0.4159139535642069
1391,0.4130633057048554
1392,0.41590274608164957
1393,0.4157217276110423
1394,0.4193439647649868
1395,0.42685013002382743
1396,0.43175518338176655
1397,0.4341670765786676
1398,0.4321444734833775
1399,0.42373793195972675
1400,0.43339997922496165
1401,0.43388234317115604
1402,0.42743117927652063
1403,0.4236347509517755
1404,0.4205548750176178
1405,0.41856650066215795
1406,0.422442893721394
1407,0.4285700589627963
1408,0.42919551877512263
1409,0.43105950814863836
1410,0.43376265271604386
1411,0.4409098026018117
1412,0.44736437525522654
1413,0.44353835751172954
1414,0.4467416767595498
1415,0.4516367872674991
1416,0.44035823690696496
1417,0.43537083675023447
1418,0.4501897730356408
1419,0.4542310038322468
1420,0.45718044044660444
1421,0.4525983059465759
1422,0.4470150352456981
1423,0.45115209458697425
1424,0.4450140026789666
1425,0.44656415133306515
1426,0.44312652409186226
1427,0.44837171742830306
1428,0.43928035409289046
1429,0.4318018090868714
1430,0.4239157290267468
1431,0.4143386027650817
1432,0.4197276110376469
1433,0.42663473069406566
1434,0.4261639819670602
1435,0.43560400659039633
1436,0.43134699627163897
1437,0.43255458999381147
1438,0.42222836184170154
1439,0.4111466431577768
1440,0.41531506117912254
1441,0.41870468308419495
1442,0.4110718432110885
1443,0.41441103195675266
1444,0.4203194772716652
1445,0.42415664257732333
1446,0.4247372876497628
1447,0.4216899629775652
1448,0.429039648163664
1449,0.42912564345929716
1450,0.4322235295556902
1451,0.44044597521234885
1452,0.44439397695556937
1453,0.4513776078977785
1454,0.4535281496378556
1455,0.4503679877662947
1456,0.4533684539811518
1457,0.45558812283075056
1458,0.45719265410687027
1459,0.45923796815545437
1460,0.461241669870994
1461,0.4634536275685286
1462,0.4612835514853013
1463,0.4703190161923112
1464,0.47202882113104705
1465,0.4702674005566996
1466,0.46376160319462967
1467,0.4605235298094832
1468,0.46356410403507464
1469,0.4628891815030316
1470,0.4640176242597538
1471,0.45996166928254056
1472,0.4541022600245923
1473,0.4576179773898319
1474,0.4542684575098659
1475,0.449972117809436
1476,0.45595124462382897
1477,0.4638410231626806
1478,0.468408677725475
1479,0.4682916912308306
1480,0.48250225815018766
1481,0.48612146110523
1482,0.4821302575962987
1483,0.4909222564707534
1484,0.4804254063504463
1485,0.4686220984318228
1486,0.4729997953127201
1487,0.4771963636947558
1488,0.48417246040029993
1489,0.4857759263298558
1490,0.48897967907142337
1491,0.47330500847524326
1492,0.48495673496766467
1493,0.4858086701064708
1494,0.4978133344124873
1495,0.49734323609027387
1496,0.5074927441179171
1497,0.508282496117834
1498,0.5170012868177469
1499,0.5141038639867437
1500,0.48613713980568884
1501,0.47788791685097176
1502,0.48190749848757997
